user_id,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
76561198089559095,113400,236850,429200,203770,240,304030,212200,231430,251810,386360
76561198089641094,268850,295270,251810,378120,389430,363970,310950,730,386360,385770
76561198089662391,236850,48700,39210,268850,216150,251810,20590,378120,372000,231430
76561198089721817,4000,107410,268850,429200,304030,9900,212160,271590,251810,372000
76561198089758787,39210,4000,48700,207890,9900,252490,730,372000,226700,378120
76561198089833876,4000,378120,295270,207890,113400,730,200210,230410,370240,201230
76561198089919072,10,251810,372000,107410,730,295110,226700,295270,231060,500
76561198089954073,363970,39210,48700,304030,207890,212200,429200,322170,8500,107410
76561198089988627,9900,295270,268850,231430,203770,20590,730,10,236390,107410
76561198090109258,107410,207890,9900,231670,271590,500,378120,202990,364360,363970
76561198090163926,207890,107410,251810,500,202990,10190,236430,378120,359550,231670
76561198090195662,295270,236850,9900,372000,231670,20590,39210,10,238960,200210
76561198090303591,207890,372000,500,313740,730,231670,330070,251870,236430,33930
76561198090368765,236850,730,304030,47410,346110,269470,228180,295270,378120,42710
76561198090425695,304030,251810,346110,9900,359550,10,500,226700,429200,374320
76561198090426003,39210,268850,378120,216150,250900,372000,251810,48700,389430,331470
76561198090429061,10,268850,295270,730,252490,45760,47410,389430,269470,8500
76561198090433209,378120,363970,231670,370240,550,207890,237310,376210,330070,389430
76561198090467373,9900,39210,107410,268850,216150,10190,238960,251810,271590,394360
76561198090475556,295270,10,378120,200210,207890,231670,240,500,34220,346110
76561198090574074,207890,212200,47410,388080,359550,42690,363970,310950,8500,330070
76561198090673047,9900,236850,10190,271590,268850,394360,250900,113400,251810,45760
76561198090694293,39210,203770,429200,107410,363970,212200,10,42960,231430,25800
76561198090695830,295270,10,500,378120,107410,346110,250900,385770,9900,34220
76561198090707709,295270,730,10,207890,231670,201230,364360,20590,226700,48720
76561198090796635,500,39210,429200,113400,370240,730,304030,10190,250900,236850
76561198090836223,730,295270,268850,364360,47410,295110,269470,228180,20590,389430
76561198090869130,39210,9900,48700,240,268850,203770,107410,200210,500,372000
76561198090881127,39210,240,236850,203770,231430,45760,389430,10190,200210,250900
76561198090990520,268850,9900,394360,203770,236850,212160,372000,47410,250900,226700
76561198091000203,39210,236850,238960,240,113400,268850,203770,48700,9900,10190
76561198091037297,39210,236850,202990,203770,9900,429200,48700,10500,10190,212160
76561198091043984,236850,730,9900,271590,269470,10190,330070,8800,238960,500
76561198091071901,251810,730,429200,500,107410,10,359550,207890,240,42960
76561198091082560,236850,10190,20590,39210,238960,429200,359550,500,252950,282660
76561198091088194,39210,268850,378120,346110,42710,322170,8500,8930,295270,372000
76561198091096536,236850,304030,252490,216150,39210,20590,394360,268850,238960,429200
76561198091124127,730,4000,500,231430,48700,251870,370240,203770,207890,313740
76561198091194904,304030,39210,500,107410,363970,48700,268850,372000,271590,322170
76561198091234815,9900,429200,113400,203770,236430,212200,359550,200210,39210,730
76561198091370114,10,113400,304030,236850,378120,346110,269470,42710,429200,295270
76561198091371257,236850,378120,268850,10,251810,47410,207890,48700,304030,20590
76561198091446896,730,10,295270,4000,105600,269470,330070,207890,9900,252490
76561198091482005,203770,8500,388080,363970,330070,269470,268850,47410,310950,216150
76561198091484723,207890,9900,202990,221100,330070,313740,231670,268850,10500,8800
76561198091492850,295270,207890,378120,201230,231670,364360,251810,10,226700,236850
76561198091507372,236850,9900,113400,39210,203770,48700,250900,10190,107410,268850
76561198091519267,207890,236850,730,330070,363970,295270,388080,231670,212200,216150
76561198091591745,39210,251810,9900,238960,48700,20590,240,113400,271590,236850
76561198091707194,39210,240,9900,48700,200210,207890,216150,268850,378120,359550
76561198091841453,730,295270,269470,330070,47410,228180,226700,231670,8500,388080
76561198091890618,730,236850,228180,202990,10190,252490,271590,330070,20590,25800
76561198091938162,47410,346110,9900,268850,251810,271590,330070,295270,269470,42690
76561198091971819,730,236850,304030,372000,394360,252490,25800,47410,228180,212160
76561198092025707,39210,429200,203770,9900,251870,304030,236430,374320,230780,295110
76561198092054257,304030,429200,113400,230780,10,33930,359550,236430,226700,214950
76561198092063498,39210,207890,429200,9900,304030,48700,236850,359550,251810,282660
76561198092137032,429200,212200,202990,251810,8500,207890,203770,240,388080,47410
76561198092176699,251810,10,268850,226700,363970,429200,228180,295110,24980,364360
76561198092194654,295270,251810,10,107410,230410,207890,236850,202990,311210,378120
76561198092209242,9900,730,207890,42960,429200,271590,251810,107410,282660,212200
76561198092274974,730,4000,8930,252490,251870,372000,236390,282350,364420,313740
76561198092276123,39210,207890,231670,8930,240,330070,230410,363970,310950,20590
76561198092396430,216150,39210,335300,374320,313740,33930,370240,25800,48700,203770
76561198092425327,730,231670,372000,207890,240,4000,295110,202990,313740,252490
76561198092446865,9900,268850,4000,47410,216150,8500,214950,48700,203770,370240
76561198092458962,4000,39210,207890,730,330070,202990,226700,388080,201230,363890
76561198092510460,216150,268850,48700,372000,394360,226700,236390,231060,107410,251810
76561198092513470,201230,304030,322170,226700,429200,42710,231670,364360,207890,24980
76561198092527385,236850,304030,240,10190,47410,42710,238960,322170,346110,216150
76561198092532420,200210,201230,10,226700,207890,240,48700,221100,346110,42710
76561198092552139,39210,203770,113400,200210,9900,48700,226700,268850,10,216150
76561198092574100,39210,9900,216150,236850,113400,20590,389430,203770,238960,730
76561198092577711,730,295270,107410,200210,203770,230410,207890,42960,282660,9900
76561198092577936,295270,730,251810,47410,216150,378120,322170,42710,346110,202990
76561198092693040,39210,268850,304030,295110,429200,231670,8930,47410,376210,1280
76561198092695175,207890,236850,48700,372000,9900,212160,238960,231670,200210,201230
76561198092705617,39210,203770,429200,730,201230,231430,10,364360,226700,48700
76561198092742144,207890,363970,304030,429200,39210,107410,226700,200210,238960,9900
76561198092759467,107410,48700,268850,207890,500,9900,216150,394360,372000,295110
76561198092770800,268850,203770,216150,8500,363970,364360,231430,378120,330070,207890
76561198092849763,304030,268850,372000,107410,236850,47410,212160,33930,394360,8930
76561198092978740,730,107410,304030,240,47410,25800,48700,231430,251810,228180
76561198092992997,268850,39210,252490,203770,231670,200210,9900,8930,45760,304030
76561198093010899,9900,269470,268850,730,221100,310950,346110,8500,372000,500
76561198093053593,39210,268850,216150,394360,214950,304030,9900,313740,335300,250900
76561198093069124,304030,251810,236850,730,47410,429200,322170,226700,42710,228180
76561198093100163,107410,42960,9900,10190,4000,271590,500,251870,48700,236430
76561198093113877,39210,429200,10190,8930,203770,282350,226700,389430,310950,237310
76561198093117173,9900,207890,10190,359550,202990,429200,271590,438040,8800,230410
76561198093125937,39210,378120,384300,237310,364360,201230,389430,282350,295270,234630
76561198093133092,9900,330070,207890,730,372000,251870,500,295110,271590,203770
76561198093146233,107410,378120,295270,268850,730,252490,322170,231670,372000,500
76561198093154093,9900,10,39210,251810,359550,295270,240,438040,212200,207890
76561198093168437,39210,10,268850,363970,429200,9900,216150,330070,20590,207890
76561198093171698,39210,240,236850,25800,20590,231430,216150,207890,238960,203770
76561198093241150,10,295270,20590,359550,107410,39210,730,378120,429200,113400
76561198093242866,39210,378120,10190,500,207890,107410,113400,201230,10,42960
76561198093255081,39210,4000,231430,201230,364360,203770,202990,207890,231670,237310
76561198093310746,207890,310950,200210,295270,8500,226700,429200,322170,363970,359550
76561198093326113,730,359550,202990,231670,107410,236850,8800,269470,10190,221100
76561198093349606,107410,252490,48700,372000,269470,252950,8930,730,304030,212160
76561198093419851,304030,216150,236850,42710,107410,730,311210,226700,238960,394360
76561198093453336,236850,394360,207890,214950,295270,216150,20590,330070,202990,228180
76561198093477607,48700,9900,216150,212200,240,268850,203770,207890,346110,231430
76561198093531913,207890,226700,10,295270,304030,429200,363970,388080,236430,72850
76561198093537895,730,236850,500,295270,269470,372000,330070,231670,370240,34220
76561198093606071,346110,251810,20590,378120,47410,295270,4000,268850,359550,364360
76561198093645745,39210,240,200210,212200,359550,48700,231430,207890,10,372000
76561198093656823,730,9900,271590,4000,240,48700,105600,207890,372000,251810
76561198093658035,10,207890,251810,295270,295110,200210,4000,730,363970,212200
76561198093736844,39210,4000,9900,730,372000,268850,48700,252490,282350,212160
76561198093793787,39210,236850,216150,4000,10190,394360,250900,389430,42710,438490
76561198093810453,39210,236850,4000,48700,113400,268850,372000,386360,250900,10500
76561198093829624,295270,107410,268850,9900,269470,221100,363970,389430,730,295110
76561198093864500,363970,107410,550,39210,240,33930,226700,330070,310950,42690
76561198093923021,39210,372000,268850,212160,389430,250900,48700,370240,221100,237310
76561198093984083,10,251810,378120,4000,429200,730,359550,113400,295270,20590
76561198094007827,10,730,295270,207890,500,216150,42710,378120,107410,346110
76561198094083191,730,236850,295270,250900,240,271590,8800,372000,500,9900
76561198094120257,39210,240,730,236850,207890,9900,363970,231670,216150,42710
76561198094146874,207890,330070,730,226700,251870,269470,202990,203770,323220,313740
76561198094155262,39210,236850,203770,202990,330070,207890,304030,214950,42710,8500
76561198094212789,4000,295270,378120,207890,200210,238960,201230,221100,240,107410
76561198094265244,48700,268850,216150,500,39210,372000,240,363970,203770,730
76561198094278777,730,304030,251810,226700,228180,429200,271590,252490,25800,372000
76561198094281467,207890,231670,202990,236850,240,48700,378120,322170,201230,200210
76561198094323061,10,388080,730,363970,269470,203770,429200,212200,8500,25800
76561198094361790,295270,378120,730,231670,207890,201230,364360,252490,20590,8800
76561198094426698,730,295270,240,200210,10,231430,203770,226700,389430,25800
76561198094428948,330070,295270,730,47410,268850,389430,221100,372000,9900,346110
76561198094454392,268850,47410,346110,374320,9900,216150,8500,221100,330070,394360
76561198094556492,236850,304030,730,231670,269470,322170,238960,47410,42710,330070
76561198094560588,730,268850,269470,47410,429200,330070,359550,346110,203770,221100
76561198094590757,39210,4000,268850,10,346110,429200,252490,216150,33930,363970
76561198094717260,202990,10,4000,730,346110,378120,201230,8800,105600,17020
76561198094743625,107410,363970,240,322170,429200,304030,48700,203770,269470,364360
76561198094755500,268850,47410,295270,10,730,251810,346110,378120,216150,500
76561198094773241,39210,9900,207890,346110,200210,8500,359550,268850,221100,330070
76561198094886044,4000,9900,730,330070,269470,207890,251870,203770,42960,226700
76561198094946710,330070,730,203770,200210,42710,313740,323220,231670,240,45760
76561198094977776,268850,9900,359550,304030,252490,8800,372000,310950,45760,282350
76561198095044754,39210,346110,216150,295270,269470,9900,47410,268850,212200,10
76561198095063822,207890,48700,107410,372000,231670,212160,363970,216150,201230,252490
76561198095078472,39210,251810,500,389430,313740,378120,372000,207890,17450,301610
76561198095115030,39210,359550,304030,322170,251810,202990,47410,207890,295110,364420
76561198095119979,203770,48700,207890,363970,216150,268850,214950,9900,231430,429200
76561198095150279,429200,107410,212200,25800,202990,39210,251810,230780,200210,364420
76561198095154004,236850,238960,500,10190,20590,216150,9900,304030,394360,251810
76561198095158519,39210,10,268850,378120,251810,500,295110,295270,372000,20590
76561198095310787,39210,203770,9900,48700,8500,363970,313740,4000,113400,42710
76561198095431136,39210,4000,268850,47410,216150,363970,378120,251810,8500,364360
76561198095433560,730,107410,9900,359550,271590,500,269470,310950,429200,42960
76561198095475335,295270,9900,359550,207890,8500,47410,269470,282660,364360,363970
76561198095498972,47410,268850,304030,346110,388080,363970,8500,322170,370240,429200
76561198095550677,39210,9900,429200,107410,304030,730,8930,202990,269470,271590
76561198095563124,203770,39210,9900,429200,107410,730,271590,231430,48700,42960
76561198095712987,730,207890,202990,8500,33930,269470,330070,203770,388080,364360
76561198095748639,39210,207890,730,10,429200,363970,200210,240,330070,4000
76561198095872546,39210,9900,268850,10,4000,20590,429200,295110,304030,359550
76561198095897466,730,10,251810,25800,48700,311210,271590,363970,105600,4000
76561198095916090,4000,730,207890,330070,9900,271590,226700,251870,202990,282350
76561198095936259,207890,203770,202990,39210,200210,42960,201230,330070,295110,212200
76561198096020094,304030,10,9900,251810,295270,438040,385770,359550,212160,231670
76561198096065590,304030,202990,429200,228180,10190,251810,230780,330070,236850,295110
76561198096069954,107410,359550,240,251810,500,322170,212200,363970,429200,10
76561198096109274,730,9900,429200,203770,226700,269470,42960,230780,20590,282660
76561198096119536,730,429200,268850,9900,47410,107410,346110,359550,269470,271590
76561198096170401,207890,236850,313740,212200,10190,226700,42960,203770,271590,202990
76561198096214592,295270,9900,268850,364360,231670,304030,295110,24980,107410,200210
76561198096268476,730,269470,107410,364360,282350,228180,429200,4000,203770,201230
76561198096319345,47410,330070,363970,8500,388080,500,34220,359550,730,10
76561198096338020,236850,295270,236390,216150,107410,394360,238960,252490,9900,34220
76561198096404863,203770,295270,378120,20590,207890,364360,730,231430,113400,10
76561198096489819,730,9900,271590,4000,202990,240,251810,8800,500,359550
76561198096555133,9900,39210,10,226700,295270,24980,304030,268850,48700,271590
76561198096556524,39210,268850,9900,372000,212160,313740,8500,335300,33930,304030
76561198096654564,203770,231430,216150,364360,730,295270,48700,8500,234630,378120
76561198096674521,9900,268850,4000,363970,39210,271590,330070,207890,295110,238960
76561198096689826,107410,304030,10,500,359550,730,429200,295270,282660,269470
76561198096706899,39210,207890,9900,363970,48700,216150,107410,429200,268850,203770
76561198096835578,730,47410,330070,429200,268850,20590,228180,394360,107410,295110
76561198096998045,429200,107410,363970,730,226700,201230,310950,203770,244850,269470
76561198097014651,268850,252490,378120,107410,207890,8800,20590,204880,216150,203770
76561198097218766,207890,39210,10190,107410,236850,359550,240,212200,429200,202990
76561198097283185,730,236850,240,304030,500,359550,269470,202990,363890,42710
76561198097316084,304030,47410,359550,429200,4000,10190,202990,730,271590,236850
76561198097444345,236850,295270,238960,20590,231670,216150,214950,730,394360,364360
76561198097448088,236850,268850,330070,47410,310950,269470,10190,39210,42710,322170
76561198097650310,378120,295270,322170,207890,10,4000,231670,268850,201230,372000
76561198097660828,730,295270,202990,231670,207890,313740,236850,372000,228180,240
76561198097795531,236850,39210,304030,20590,231670,8930,252490,429200,226700,238960
76561198097826309,39210,10,216150,429200,363970,207890,268850,9900,48700,20590
76561198097853713,10,429200,330070,20590,359550,500,200210,311210,363970,365590
76561198097916082,730,310950,386360,429200,359550,9900,33930,268850,47410,335300
76561198097980165,207890,216150,212200,221100,107410,313740,236430,72850,8930,202990
76561198097981286,730,295270,269470,203770,313740,252490,359550,251870,389430,330070
76561198098002647,295270,378120,216150,268850,394360,251810,252490,20590,236850,372000
76561198098049127,207890,216150,730,295270,20590,394360,364360,214950,500,48720
76561198098060245,236850,394360,730,304030,8930,429200,389430,250900,107410,370240
76561198098077386,295270,730,47410,346110,378120,202990,228180,236850,364360,359550
76561198098146617,39210,48700,216150,240,10,268850,9900,346110,304030,105600
76561198098233570,39210,363970,216150,10,251810,231430,389430,240,48700,295270
76561198098240141,295270,107410,346110,4000,378120,268850,9900,202990,47410,251810
76561198098243965,107410,429200,268850,364360,230780,47410,228180,202990,295110,251810
76561198098249624,39210,9900,107410,47410,202990,268850,271590,346110,282350,335820
76561198098261465,39210,9900,730,429200,20590,295110,8930,389430,438040,252950
76561198098471352,295270,730,251810,230410,282350,359550,9900,236390,207890,10
76561198098582361,207890,231670,268850,429200,295110,39210,221100,374320,376210,331470
76561198098620227,207890,203770,231670,313740,10190,252490,10500,330070,8930,339800
76561198098646568,39210,304030,207890,231670,322170,212160,42710,214950,378120,429200
76561198098796553,207890,240,201230,330070,203770,236850,4000,238960,20590,231430
76561198098811976,236850,238960,378120,500,20590,295270,372000,39210,730,330070
76561198098846825,730,236850,269470,500,9900,295270,372000,271590,282660,359550
76561198099001216,10190,203770,214950,236850,429200,202990,20590,25800,394360,231430
76561198099156879,39210,251810,207890,295270,107410,378120,221100,359550,230410,212200
76561198099223229,203770,429200,42960,10,207890,226700,208140,212200,25800,201230
76561198099224331,39210,304030,203770,313740,372000,33930,429200,310950,282350,240
76561198099233224,10,268850,295270,251810,9900,394360,346110,216150,269470,393530
76561198099246836,730,4000,207890,295270,10,42710,251810,212200,269470,230410
76561198099320649,378120,295270,207890,10,42710,730,201230,226700,304030,231670
76561198099472033,203770,240,252490,730,201230,10,364420,429200,45760,39210
76561198099525332,107410,207890,39210,374320,429200,500,212200,42960,313740,203770
76561198099543531,107410,236850,304030,10190,359550,429200,500,251810,282660,47410
76561198099601046,268850,730,9900,107410,216150,310950,48700,8500,47410,42690
76561198099636681,304030,212160,372000,313740,42710,48700,322170,226700,231670,107410
76561198099795124,251810,226700,39210,9900,48700,372000,304030,268850,10,429200
76561198099894260,107410,429200,304030,364360,268850,214950,228180,394360,48720,201230
76561198099912854,295270,730,370240,394360,216150,47410,200210,113400,214950,107410
76561198099969164,200210,10,9900,240,500,295270,313740,251870,113400,268850
76561198099985482,9900,39210,20590,231670,236850,238960,10190,389430,207890,10500
76561198100004944,730,295270,216150,269470,500,48700,10,370240,34220,271590
76561198100111944,39210,378120,346110,9900,268850,295270,42710,389430,216150,251810
76561198100203984,39210,251810,10,201230,237310,378120,322170,310950,113400,364360
76561198100219133,10,39210,251810,9900,268850,346110,500,216150,250900,295270
76561198100257233,9900,363970,203770,268850,207890,212200,310950,386360,8500,359550
76561198100368978,207890,730,4000,231670,10190,240,378120,8800,202990,39210
76561198100376890,295270,730,207890,378120,202990,231670,251810,230410,389430,228180
76561198100449240,730,240,295270,231670,48700,207890,304030,107410,230410,202990
76561198100466374,39210,216150,268850,48700,378120,10,252950,203770,20590,252490
76561198100546287,39210,4000,231670,207890,8930,202990,372000,230410,282350,730
76561198100562565,9900,363970,500,268850,330070,216150,271590,42710,10190,251810
76561198100644379,730,295270,231670,378120,389430,500,271590,9900,107410,228180
76561198100685593,730,313740,113400,295270,251870,389430,500,269470,370240,374320
76561198100690238,295270,730,207890,330070,389430,221100,226700,231670,10,42690
76561198100789972,9900,330070,10190,221100,113400,389430,236430,200210,295270,251870
76561198100798290,236850,295270,9900,47410,269470,200210,394360,236390,113400,45760
76561198101020344,268850,429200,304030,203770,363970,107410,8500,216150,212200,9900
76561198101029590,236850,372000,42710,250900,212160,346110,322170,230410,251810,226320
76561198101091514,203770,9900,8500,313740,330070,251870,207890,10500,269470,730
76561198101132369,10,304030,429200,346110,203770,730,201230,113400,236850,200210
76561198101162367,9900,304030,113400,10,8930,4000,429200,385770,251810,251870
76561198101193098,295270,10,113400,251810,238960,311210,207890,385770,271590,730
76561198101207514,207890,9900,359550,730,240,33930,8800,282660,313740,200210
76561198101263043,207890,295270,304030,231670,364360,39210,10,202990,24980,201230
76561198101343783,730,107410,295270,500,236850,394360,20590,269470,47410,304030
76561198101344399,730,370240,500,271590,394360,216150,47410,250900,9900,231430
76561198101369602,330070,228180,20590,10,47410,295270,730,323220,429200,10190
76561198101498895,39210,216150,9900,268850,429200,346110,42710,8500,10190,363970
76561198101504057,9900,200210,730,385770,231670,207890,313740,363970,295270,10
76561198101558490,251810,10,372000,295270,39210,212160,226700,378120,250900,48700
76561198101597706,295270,730,251810,10,216150,226700,346110,252490,207890,228180
76561198101660469,4000,39210,730,207890,429200,269470,378120,107410,201230,8930
76561198101669592,236850,730,252490,228180,304030,231670,20590,389430,226700,25800
76561198101845805,107410,207890,202990,9900,730,39210,231670,271590,4000,48700
76561198101859560,39210,203770,4000,268850,330070,221100,370240,313740,10500,231430
76561198101892185,216150,378120,295270,107410,251810,10,9900,394360,48700,268850
76561198101923914,359550,310950,39210,322170,268850,363970,4000,8500,10,45760
76561198101948567,39210,389430,251810,240,268850,252490,9900,438040,359550,10190
76561198101980358,216150,207890,48700,251810,295270,212200,39210,394360,322170,25800
76561198102052178,39210,10,251810,378120,252490,295270,310950,389430,386360,268850
76561198102100599,236850,39210,48700,207890,372000,212160,231430,231670,42710,252950
76561198102111082,39210,313740,240,200210,113400,221100,9900,204880,250900,378120
76561198102147911,39210,9900,304030,238960,372000,295270,282350,231670,45760,268850
76561198102160949,216150,207890,203770,268850,500,8500,730,269470,370240,238960
76561198102553657,268850,10,346110,304030,378120,295270,47410,251810,107410,311210
76561198102695721,730,330070,240,231670,269470,500,34220,202990,203770,370240
76561198102732871,9900,207890,346110,304030,202990,200210,359550,429200,221100,214950
76561198102898500,730,113400,203770,9900,269470,240,8500,214950,226700,216150
76561198102906833,295270,378120,240,322170,42710,216150,34220,207890,71270,8500
76561198102907935,295270,10,236850,378120,230410,200210,39210,251810,201230,231670
76561198103021013,39210,200210,48700,207890,10,372000,212200,240,212160,363970
76561198103064254,39210,226700,25800,10,429200,203770,20590,216150,231430,730
76561198103187225,10190,268850,252490,8800,216150,500,9900,40100,8930,39210
76561198103187683,9900,268850,295270,216150,10,39210,238960,346110,378120,240
76561198103219204,240,730,231670,42710,500,313740,322170,207890,201230,17450
76561198103296199,730,295270,231670,236850,269470,500,370240,313740,47410,207890
76561198103371888,295270,268850,251810,39210,378120,9900,10,346110,389430,230410
76561198103375659,4000,39210,330070,363970,10190,42710,8930,429200,271590,330160
76561198103408796,20590,238960,730,107410,236850,9900,378120,295110,269470,394360
76561198103432256,236850,330070,42710,10190,39210,322170,42690,45760,323220,388080
76561198103485446,730,295270,236850,202990,240,269470,313740,231670,228180,8800
76561198103486203,207890,268850,216150,48700,236850,238960,378120,372000,252490,363970
76561198103549042,240,295270,200210,231430,389430,25800,730,251810,107410,10
76561198103604299,203770,268850,429200,304030,252490,236850,39210,230780,107410,282660
76561198103619388,10,363970,295270,236390,240,268850,310950,200210,251810,107410
76561198103652726,207890,363970,10,429200,39210,48700,216150,730,105600,9900
76561198103680480,330070,295270,24980,378120,24960,228180,20590,226700,47810,730
76561198103706786,730,295270,378120,230410,207890,231670,4000,330070,313740,8500
76561198103725722,113400,268850,251810,201230,304030,378120,240,226700,250900,216150
76561198103762809,4000,10,295270,378120,269470,388080,346900,730,34220,311210
76561198103858092,10,730,231430,295270,9900,389430,203770,251810,268850,39210
76561198103872378,203770,231430,10,47410,113400,730,269470,388080,364360,8500
76561198103998999,730,250900,374320,268850,216150,42710,500,236850,47410,269470
76561198104073278,207890,39210,48700,372000,42710,363970,42690,500,10,212200
76561198104122542,236850,378120,346110,202990,20590,295270,228180,359550,201230,364360
76561198104155920,730,295270,4000,48700,202990,207890,378120,231670,10,251810
76561198104172494,48700,363970,231430,216150,39210,25800,372000,203770,212200,71270
76561198104298205,39210,330070,203770,10,323220,429200,226700,9900,45760,15370
76561198104330052,107410,4000,304030,378120,268850,10190,429200,113400,269470,359550
76561198104347846,9900,107410,4000,39210,268850,429200,10190,20590,394360,370240
76561198104355800,236850,39210,9900,10190,48700,372000,203770,207890,214950,271590
76561198104407458,39210,207890,9900,42690,107410,202990,363970,271590,438040,389430
76561198104435436,10,39210,251810,268850,9900,25800,500,236390,310950,216150
76561198104448078,4000,730,251810,378120,252490,48700,107410,39210,201230,295270
76561198104487248,203770,231430,207890,39210,500,200210,363970,231670,429200,359550
76561198104497383,207890,9900,238960,231670,378120,212160,304030,226700,42690,202990
76561198104513626,39210,4000,48700,251810,25800,207890,226700,216150,251870,113400
76561198104592779,4000,9900,39210,268850,48700,271590,200210,730,372000,212160
76561198104719870,236850,268850,304030,216150,214950,394360,203770,250900,330070,47410
76561198104723446,39210,240,200210,389430,203770,364420,363890,201230,237310,42710
76561198104735767,48700,240,216150,226700,203770,9900,10190,107410,42960,313740
76561198104740396,39210,238960,378120,236850,304030,252950,20590,231670,372000,240
76561198104753058,207890,363970,372000,48700,8930,236850,231670,304030,330070,212160
76561198104794603,39210,10,330070,730,500,295270,252950,389430,251870,34220
76561198104816794,295270,231670,359550,364360,10,252490,9900,322170,201230,207890
76561198104864951,216150,207890,48700,226700,364360,730,388080,203770,295270,202990
76561198104900963,39210,730,372000,236850,304030,226700,429200,48700,212200,212160
76561198105031251,304030,236850,39210,226700,10,200210,429200,105600,240,212200
76561198105059878,207890,10190,240,202990,203770,363890,234630,322170,8800,8500
76561198105218374,236850,378120,295270,394360,20590,47410,268850,216150,346110,238960
76561198105233229,730,236850,216150,295270,48700,394360,313740,269470,231670,107410
76561198105394589,730,295270,269470,231670,10,330070,34220,42710,378120,252950
76561198105415549,236850,730,202990,372000,47410,370240,271590,212160,33930,107410
76561198105417333,9900,236850,203770,730,214950,34330,25800,207890,20590,236390
76561198105515939,39210,201230,231670,226700,322170,378120,203770,48700,200210,226320
76561198105613425,730,48700,107410,4000,240,500,372000,9900,271590,212160
76561198105645613,39210,236850,268850,394360,212160,372000,47410,370240,374320,250900
76561198105664764,295270,10,730,47410,363970,226700,295110,372000,228180,231060
76561198105688586,268850,9900,378120,295270,20590,10,113400,236850,346110,500
76561198105702795,236850,39210,363970,251810,48700,216150,212200,231430,394360,429200
76561198105706241,39210,389430,251810,10190,221100,429200,346110,202990,359550,9900
76561198105820982,207890,39210,378120,201230,231670,202990,236850,10190,42710,230410
76561198105847243,730,10,48700,207890,295270,216150,429200,363970,105600,214950
76561198105887684,268850,10,378120,251810,295270,4000,20590,216150,346110,295110
76561198105888797,240,10190,203770,202990,48700,216150,429200,212200,730,251810
76561198105912524,236850,304030,251810,226700,295270,394360,10,212200,429200,386360
76561198105920823,39210,207890,48700,216150,372000,310950,212200,214950,313740,25800
76561198105957420,39210,304030,268850,438040,359550,310950,372000,9900,231670,8930
76561198105998741,295270,107410,730,500,47410,363970,370240,394360,34220,269470
76561198106037036,730,236850,295270,216150,207890,20590,346110,47410,269470,238960
76561198106071592,363970,268850,107410,216150,48700,429200,364360,10,385770,214950
76561198106171255,9900,251810,295270,268850,207890,271590,238960,372000,500,304030
76561198106180956,268850,363970,47410,271590,295110,107410,429200,251810,359550,364360
76561198106232693,203770,200210,240,346110,216150,359550,500,730,231430,9900
76561198106314197,207890,203770,730,231670,330070,4000,313740,20590,238960,201230
76561198106391601,730,236850,389430,252490,228180,330070,20590,45760,364420,237310
76561198106466632,251810,10,226700,378120,212200,295270,25800,252490,24980,20590
76561198106474187,730,202990,346110,207890,236850,378120,359550,42710,8800,269470
76561198106477110,295270,730,47410,231670,207890,107410,269470,364360,34220,500
76561198106756850,251810,429200,113400,394360,236850,236430,216150,730,370240,304030
76561198106766698,500,730,363970,295270,10,251810,107410,271590,25800,282660
76561198106823624,39210,500,268850,238960,9900,378120,24960,17450,313740,330070
76561198106933391,39210,9900,10,330070,42960,251870,200210,429200,20590,45760
76561198106935645,730,304030,231670,207890,359550,202990,374320,322170,236430,346110
76561198107015674,295270,107410,221100,9900,268850,47410,372000,33930,236390,8930
76561198107019108,47410,295270,730,221100,346110,364360,429200,268850,359550,228180
76561198107085997,4000,295270,216150,378120,268850,251810,48700,269470,42710,10
76561198107106520,39210,236850,48700,202990,252950,216150,42690,230410,107410,221100
76561198107140478,240,500,730,8800,271590,359550,201230,10190,364360,47410
76561198107185224,236850,10190,330070,310950,389430,237310,10500,42710,323220,313740
76561198107233758,203770,231430,394360,370240,207890,200210,214950,231670,107410,268850
76561198107370153,236850,9900,429200,113400,201230,438040,250900,364420,231670,203770
76561198107441926,304030,39210,268850,378120,429200,231670,236850,201230,212160,202990
76561198107459093,9900,10,236850,226700,346110,359550,251810,730,212200,429200
76561198107539189,10,9900,203770,330070,730,42710,268850,313740,295270,346110
76561198107581956,39210,251810,212200,240,10,216150,346110,226700,42710,388080
76561198107783952,295270,730,216150,378120,236850,394360,251810,389430,252490,47410
76561198107853363,730,10,313740,39210,9900,207890,268850,203770,438040,374320
76561198107931615,252490,372000,8930,231670,313740,344760,201230,364420,730,226700
76561198108005416,207890,203770,231670,295110,20590,238960,429200,226700,200210,212200
76561198108023332,39210,9900,310950,268850,359550,8500,4000,45760,330070,346110
76561198108032701,207890,295270,231670,730,330070,363970,34220,230410,386360,71270
76561198108044427,378120,322170,268850,304030,363970,8500,730,47410,228180,310950
76561198108046372,730,295270,207890,378120,231670,202990,252490,364360,389430,231430
76561198108168211,304030,9900,39210,268850,250900,212160,200210,346110,47410,238960
76561198108201141,10,363970,295270,216150,9900,378120,48700,385770,251810,107410
76561198108346836,48700,216150,4000,363970,236850,268850,730,251810,500,271590
